Uruguay, 30177, 639.89
Uruguay, 27674, 1799.09
Uruguay, 22911, 558.54
Uruguay, 19605, 473.6
Uruguay, 28556, 1217.82
Uruguay, 35346, 1406.46
Uruguay, 34877, 99.61
Uruguay, 33919, 1017.36
Uruguay, 35544, 1788.44
Uruguay, 46324, 141.59
Uruguay, 44259, 172.01
Uruguay, 38953, 789.91
Uruguay, 37835, 1339.05
Uruguay, 45230, 1781.24
Uruguay, 48620, 1614.82
Uruguay, 47990, 339.18
Uruguay, 46457, 34.05
Uruguay, 49636, 483.91
Benin, 26963, 1099.26
Benin, 12891, 610.28
Benin, 6213, 572.64
Benin, 2696, 993.77
Benin, 2214, 1244.43
Benin, 472, 231.01
Benin, 3705, 993.75
Benin, 3074, 1907.29
Benin, 11332, 1699.36
Benin, 9247, 1803.79
Benin, 8341, 1257.09
Benin, 11695, 1844.47
Benin, 16533, 25.94
Benin, 15812, 1100.95
Benin, 14722, 1687.89
Benin, 14018, 772.6
Benin, 16419, 1406.73
Benin, 21034, 1290.99
Benin, 18560, 1758.19
Benin, 18445, 879.43
Benin, 21558, 1444.77
Benin, 34926, 215.75
Benin, 31207, 1536.27
Benin, 30913, 903.71
Benin, 30100, 1667.54
Benin, 29861, 1498.14
Benin, 31011, 28.57
Benin, 33844, 997.36
Benin, 31958, 1649.99
Benin, 31397, 889.94
Benin, 34117, 1203.9
Benin, 42364, 930.41
Benin, 38210, 1043.37
Benin, 37738, 1098.63
Benin, 35846, 1221.96
Benin, 38276, 1977.06
Benin, 44768, 1871.33
Benin, 43644, 166.97
Benin, 42958, 1962.24
Benin, 47222, 889.0
Cuba, 30101, 533.33
Cuba, 13011, 1969.94
Cuba, 7872, 1048.94
Cuba, 4214, 375.55
Cuba, 3093, 1912.01
Cuba, 2085, 1776.21
Cuba, 7421, 808.94
Cuba, 6993, 810.65
Cuba, 11058, 287.05
Cuba, 10799, 1609.44
Cuba, 8384, 215.17
Cuba, 11222, 1079.17
Cuba, 25512, 1458.64
Cuba, 18785, 1805.19
Cuba, 15776, 150.24
Cuba, 15066, 1473.91
Cuba, 18914, 1046.12
Cuba, 27526, 959.1
Cuba, 26789, 1149.08
Cuba, 26216, 1262.73
Cuba, 28706, 881.71
Cuba, 39055, 210.72
Cuba, 33116, 1271.06
Cuba, 32337, 1356.28
Cuba, 32128, 1726.6
Cuba, 31360, 445.5
Cuba, 33004, 185.79
Cuba, 38530, 924.14
Cuba, 36307, 698.21
Cuba, 33342, 253.7
Cuba, 38836, 499.32
Cuba, 47827, 213.94
Cuba, 42410, 874.93
Cuba, 40493, 1410.74
Cuba, 39781, 1946.83
Cuba, 47207, 1090.34
Cuba, 48953, 1801.01
Cuba, 48892, 910.68
Cuba, 48125, 1912.38
Cuba, 49551, 364.89
Brazil, 22641, 262.85
Brazil, 7927, 1378.1
Brazil, 3925, 1041.34
Brazil, 435, 295.35
Brazil, 301, 1158.68
Brazil, 195, 1957.08
Brazil, 2613, 830.42
Brazil, 2146, 695.94
Brazil, 5360, 716.12
Brazil, 4758, 1180.11
Brazil, 4674, 1699.06
Brazil, 7127, 467.14
Brazil, 16251, 796.47
Brazil, 11625, 1583.34
Brazil, 10890, 166.34
Brazil, 10029, 1847.28
Brazil, 15381, 1324.74
Brazil, 21102, 417.11
Brazil, 20565, 867.32
Brazil, 19067, 846.92
Brazil, 21438, 1851.73
Brazil, 35570, 794.02
Brazil, 25242, 950.49
Brazil, 23220, 274.41
Brazil, 23175, 259.79
Brazil, 22644, 311.6
Brazil, 23341, 231.97
Brazil, 32789, 160.26
Brazil, 31670, 569.42
Brazil, 25288, 906.64
Brazil, 34863, 795.64
Brazil, 41305, 576.39
Brazil, 38805, 1164.02
Brazil, 37072, 217.5
Brazil, 36015, 474.72
Brazil, 41100, 1769.36
Brazil, 46328, 1955.78
Brazil, 45396, 540.38
Brazil, 42181, 1079.69
Brazil, 49071, 704.74
